pca_0,pca_1,pca_2,pca_3,pca_4,pca_5
2.7766604485870534,0.4087809035678162,-0.3364054744588151,1.308352117944634,0.1404287803657933,-0.0909736869638057
0.7317649143177847,0.9166982971981922,-1.156678181922731,0.6160743266376248,0.2522801140992957,0.2941862071547171
2.1498468707740974,1.2798786498839894,-2.235476413690412,1.5846736887836306,0.7859879907891293,-0.30777915010865414
0.5000458766639577,0.2772361380795187,-1.784698128208668,1.168345571812588,0.4977845430770061,-0.09304335711813275
2.1217944753792413,0.5604830318976657,-1.0317083196596541,1.5568088462888978,-0.2808744335174753,-0.20931875331552527
1.8256792994786075,0.7201025985703405,0.10453114220052787,0.8936890436758027,-0.6367045234285645,0.018747733456864084
1.9620738279456509,1.0893926726253047,-0.37185211922482986,1.0171221305872689,-0.3860565492548093,0.017370779762108365
2.83907915063572,0.47401166065832495,-0.5166946400682577,1.7302087537269804,-0.5267504911334359,-0.31220745335754435
2.33703184753929,1.7211493539042462,-1.1590519956790821,1.1625874069751525,0.4066734706115537,-0.13594268925875883
2.6749257662657198,0.7706215106332396,-0.4163799209829199,0.7958701770012608,-0.2806024859300056,-0.17507562805707153
2.164509295458412,1.9873367909283597,0.20858982567284423,1.0031979674301383,-0.6931033038098117,0.2069316872479089
2.2247723414204836,2.2567363546621912,-1.7366369979798326,1.1852492644230723,0.22098497586219504,-0.34575817745107834
2.5805356777460937,2.0167687486213244,-0.7972108613644269,0.8468671613772859,0.7758136095604525,0.49183063434736757
1.6133965136483739,0.7319404196040377,-0.2440147783873267,1.1733745933478534,-0.44606085397622797,0.06661337432070945
0.17068717226872437,1.9036117825971781,-1.1937520000556283,0.5363767668417727,0.5535712104926932,0.08052053593650743
3.1706874665304907,1.2564823720076108,-1.3479942635618702,1.7783411345011702,0.15198820336446425,-0.20149726186204212
2.4631090172290815,2.0604189824848334,-0.6966457095544243,1.1403354374329715,-0.07523031045073483,-0.6332856429500765
2.6924560853486135,2.078559513065278,0.12053083736461818,1.159896711271267,-0.6923658835440699,-0.1115054053208943
3.0751511807591103,0.19683913986156207,-0.6755307820526697,1.3437666253548863,0.3752231352166283,-0.33739384260027505
1.332585666620567,0.7854225293524909,-0.6170225845555347,0.9841685727782024,0.044847343988292425,-0.5016143199400083
0.3932490966326035,1.9783817504349581,-2.1051459446156944,0.992722179528788,1.3431367435118504,0.3544229678359789
2.1856258031665203,0.6478765164124022,-0.7561811915128386,0.82071625583066,0.7317434739686046,0.1278539394982278
2.0339308013984443,0.5369957468261971,0.23270072540951128,1.2339301497999748,-0.6949669174117815,-0.3266045893790681
2.0700914450241643,0.8229370271920065,-0.8397820964467725,1.0151948779176945,-0.42542017700010015,-0.28959313038507817
3.620956796369097,0.8637107537218441,-0.6191244731425616,1.3309317158290976,-0.009161701658142833,-0.011617885729290435
0.8832794355186596,0.3197372929519615,-1.244918748445295,0.8260579379146603,-0.28363577789037425,0.24283435594582853
2.08723776059101,1.9537588650123756,0.43929340731677313,1.2168155743334386,-0.03140248001966548,-0.1578449805477183
2.267961990477776,0.8256578033179569,-0.20511345940179565,1.457341919775234,-0.15169813113809347,-0.12789483281149852
2.6106517573207877,1.1071441257567827,-0.20287585099037858,1.4583434218045086,-0.821099154557853,-0.049773538212727265
0.5800799040774937,0.8649250445183905,-1.1917369327261451,0.721831322096928,-0.3473593242324795,0.21336153019818282
2.5727936789184573,0.8120572219564337,0.5092736195083075,0.5991899608274243,-0.345777384686568,-0.19381643104329999
1.9389744282951429,1.4549300848338556,0.10491170820606412,1.103873031984926,-0.4181587554785621,0.4057914656220737
